    11.11542       36.01259
    11.52340       35.99063
    11.93110       35.96700
    12.33849       35.94168
    12.74555       35.91468
    13.15226       35.88602
    13.55861       35.85569
    13.96456       35.82369
    14.37010       35.79002
    14.77521       35.75470
    15.17987       35.71772
    15.58406       35.67908
    15.98776       35.63878
    16.39095       35.59686
    16.79361       35.55327
    17.19572       35.50805
    17.59727       35.46120
    17.99823       35.41272
    18.39858       35.36260
    18.79831       35.31087
    19.19740       35.25751
    19.59582       35.20255
    19.99357       35.14598
    20.39062       35.08780
    20.78695       35.02803
    21.18256       34.96666
    21.57742       34.90371
    21.97151       34.83917
    22.36481       34.77306
    22.75732       34.70538
    23.14902       34.63614
   -11.23454       34.95820
   -10.84101       35.02785
   -10.44666       35.09593
   -10.05149       35.16243
   -9.655527       35.22735
   -9.258789       35.29068
   -8.861291       35.35241
   -8.463051       35.41253
   -8.064086       35.47106
   -7.664413       35.52797
   -7.264052       35.58326
   -6.863021       35.63693
   -6.461338       35.68898
   -6.059021       35.73939
   -5.656090       35.78816
   -5.252563       35.83529
   -4.848461       35.88078
   -4.443800       35.92462
   -4.038604       35.96681
   -3.632890       36.00734
   -3.226678       36.04621
   -2.819988       36.08342
   -2.412841       36.11895
   -2.005257       36.15282
   -1.597257       36.18502
   -1.188859       36.21553
  -0.7800874       36.24436
  -0.3709603       36.27152
   3.8499553E-02   36.29699
   0.4482726       36.32077
   0.8583375       36.34286
    1.268672       36.36326
    1.679256       36.38197
    2.090067       36.39899
    2.501085       36.41430
    2.912287       36.42791
    3.323652       36.43983
    3.735158       36.45005
    4.146784       36.45856
    4.558508       36.46538
    4.970308       36.47048
    5.382164       36.47389
    5.794051       36.47560
    6.205949       36.47560
    6.617836       36.47389
    7.029692       36.47048
    7.441492       36.46538
    7.853216       36.45856
    8.264842       36.45005
    8.676349       36.43983
    9.087713       36.42791
    9.498916       36.41430
    9.909933       36.39899
    10.32074       36.38197
    10.73133       36.36326
    11.14166       36.34286
    11.55173       36.32077
    11.96150       36.29699
    12.37096       36.27152
    12.78009       36.24436
    13.18886       36.21553
    13.59726       36.18502
    14.00526       36.15282
    14.41284       36.11895
    14.81999       36.08342
    15.22668       36.04621
    15.63289       36.00734
    16.03860       35.96681
    16.44380       35.92462
    16.84846       35.88078
    17.25256       35.83529
    17.65609       35.78816
    18.05902       35.73939
    18.46134       35.68898
    18.86302       35.63693
    19.26405       35.58326
    19.66441       35.52797
    20.06409       35.47106
    20.46305       35.41253
    20.86129       35.35241
    21.25879       35.29068
    21.65553       35.22735
    22.05149       35.16243
    22.44666       35.09593
    22.84101       35.02785
    23.23454       34.95820
   -11.32091       35.28050
   -10.92553       35.35056
   -10.52931       35.41904
   -10.13227       35.48594
   -9.734417       35.55124
   -9.335779       35.61494
   -8.936370       35.67704
   -8.536209       35.73753
   -8.135310       35.79639
   -7.733696       35.85364
   -7.331381       35.90927
   -6.928386       35.96326
   -6.524729       36.01561
   -6.120430       36.06632
   -5.715508       36.11539
   -5.309979       36.16281
   -4.903867       36.20856
   -4.497189       36.25267
   -4.089965       36.29511
   -3.682217       36.33588
   -3.273963       36.37498
   -2.865224       36.41241
   -2.456021       36.44816
   -2.046374       36.48223
   -1.636304       36.51461
   -1.225831       36.54532
  -0.8149772       36.57433
  -0.4037634       36.60165
   7.7886432E-03   36.62726
   0.4196587       36.65118
   0.8318246       36.67341
    1.244265       36.69394
    1.656958       36.71276
    2.069882       36.72987
    2.483016       36.74529
    2.896337       36.75898
    3.309823       36.77097
    3.723453       36.78125
    4.137205       36.78981
    4.551056       36.79667
    4.964985       36.80181
    5.378969       36.80524
    5.792986       36.80695
    6.207014       36.80695
    6.621031       36.80524
    7.035015       36.80181
    7.448944       36.79667
    7.862795       36.78981
    8.276546       36.78125
    8.690177       36.77097
    9.103663       36.75898
    9.516985       36.74529
    9.930118       36.72987
    10.34304       36.71276
    10.75574       36.69394
    11.16818       36.67341
    11.58034       36.65118
    11.99221       36.62726
    12.40376       36.60165
    12.81498       36.57433
    13.22583       36.54532
    13.63630       36.51461
    14.04637       36.48223
    14.45602       36.44816
    14.86522       36.41241
    15.27396       36.37498
    15.68222       36.33588
    16.08997       36.29511
    16.49719       36.25267
    16.90387       36.20856
    17.30998       36.16281
    17.71551       36.11539
    18.12043       36.06632
    18.52473       36.01561
    18.92839       35.96326
    19.33138       35.90927
    19.73370       35.85364
    20.13531       35.79639
    20.53621       35.73753
    20.93637       35.67704
    21.33578       35.61494
    21.73442       35.55124
    22.13227       35.48594
    22.52931       35.41904
    22.92553       35.35056
    23.32091       35.28050
   -11.40813       35.60302
   -11.01089       35.67350
   -10.61279       35.74239
   -10.21385       35.80968
   -9.814094       35.87537
   -9.413540       35.93945
   -9.012202       36.00191
   -8.610102       36.06276
   -8.207253       36.12198
   -7.803676       36.17956
   -7.399390       36.23552
   -6.994414       36.28983
   -6.588764       36.34249
   -6.182463       36.39351
   -5.775528       36.44287
   -5.367980       36.49057
   -4.959838       36.53661
   -4.551123       36.58097
   -4.141853       36.62366
   -3.732049       36.66468
   -3.321733       36.70402
   -2.910924       36.74167
   -2.499644       36.77764
   -2.087913       36.81191
   -1.675753       36.84449
   -1.263183       36.87537
  -0.8502275       36.90455
  -0.4369054       36.93204
  -2.3239641E-02   36.95782
   0.3907482       36.98188
   0.8050368       37.00424
    1.219604       37.02489
    1.634429       37.04382
    2.049487       37.06104
    2.464759       37.07654
    2.880221       37.09032
    3.295851       37.10238
    3.711627       37.11272
    4.127526       37.12134
    4.543527       37.12823
    4.959606       37.13341
    5.375741       37.13686
    5.791910       37.13858
    6.208090       37.13858
    6.624259       37.13686
    7.040394       37.13341
    7.456473       37.12823
    7.872474       37.12134
    8.288373       37.11272
    8.704149       37.10238
    9.119780       37.09032
    9.535241       37.07654
    9.950513       37.06104
    10.36557       37.04382
    10.78040       37.02489
    11.19496       37.00424
    11.60925       36.98188
    12.02324       36.95782
    12.43690       36.93204
    12.85023       36.90455
    13.26318       36.87537
    13.67575       36.84449
    14.08791       36.81191
    14.49964       36.77764
    14.91092       36.74167
    15.32173       36.70402
    15.73205       36.66468
    16.14185       36.62366
    16.55112       36.58097
    16.95984       36.53661
    17.36798       36.49057
    17.77553       36.44287
    18.18246       36.39351
    18.58876       36.34249
    18.99441       36.28983
    19.39939       36.23552
    19.80368       36.17956
    20.20725       36.12198
    20.61010       36.06276
    21.01220       36.00191
    21.41354       35.93945
    21.81409       35.87537
    22.21385       35.80968
    22.61279       35.74239
    23.01089       35.67350
    23.40813       35.60302
   -11.49623       35.92577
   -11.09709       35.99667
   -10.69709       36.06596
   -10.29625       36.13365
   -9.894572       36.19973
   -9.492084       36.26419
   -9.088799       36.32702
   -8.684741       36.38823
   -8.279924       36.44780
   -7.874367       36.50573
   -7.468090       36.56202
   -7.061111       36.61665
   -6.653451       36.66962
   -6.245129       36.72094
   -5.836164       36.77060
   -5.426575       36.81858
   -5.016384       36.86490
   -4.605610       36.90952
   -4.194273       36.95247
   -3.782394       36.99374
   -3.369995       37.03331
   -2.957096       37.07119
   -2.543718       37.10736
   -2.129882       37.14185
   -1.715610       37.17462
   -1.300923       37.20569
  -0.8858428       37.23505
  -0.4703915       37.26270
  -5.4590672E-02   37.28862
   0.3615371       37.31284
   0.7779709       37.33533
    1.194687       37.35610
    1.611665       37.37515
    2.028880       37.39247
    2.446312       37.40807
    2.863937       37.42193
    3.281733       37.43406
    3.699677       37.44447
    4.117746       37.45314
    4.535919       37.46008
    4.954170       37.46528
    5.372479       37.46875
    5.790823       37.47048
    6.209177       37.47048
    6.627521       37.46875
    7.045830       37.46528
    7.464081       37.46008
    7.882254       37.45314
    8.300323       37.44447
    8.718266       37.43406
    9.136063       37.42193
    9.553688       37.40807
    9.971120       37.39247
    10.38834       37.37515
    10.80531       37.35610
    11.22203       37.33533
    11.63846       37.31284
    12.05459       37.28862
    12.47039       37.26270
    12.88584       37.23505
    13.30092       37.20569
    13.71561       37.17462
    14.12988       37.14185
    14.54372       37.10736
    14.95710       37.07119
    15.37000       37.03331
    15.78239       36.99374
    16.19427       36.95247
    16.60561       36.90952
    17.01638       36.86490
    17.42657       36.81858
    17.83616       36.77060
    18.24513       36.72094
    18.65345       36.66962
    19.06111       36.61665
    19.46809       36.56202
    19.87437       36.50573
    20.27992       36.44780
    20.68474       36.38823
    21.08880       36.32702
    21.49208       36.26419
    21.89457       36.19973
    22.29625       36.13365
    22.69709       36.06596
    23.09710       35.99667
    23.49623       35.92577
   -11.58521       36.24873
   -11.18417       36.32005
   -10.78225       36.38975
   -10.37948       36.45784
   -9.975863       36.52430
   -9.571422       36.58915
   -9.166174       36.65235
   -8.760138       36.71392
   -8.353333       36.77385
   -7.945778       36.83212
   -7.537492       36.88874
   -7.128493       36.94370
   -6.718802       36.99699
   -6.308439       37.04862
   -5.897422       37.09856
   -5.485773       37.14684
   -5.073512       37.19342
   -4.660659       37.23832
   -4.247235       37.28153
   -3.833261       37.32303
   -3.418757       37.36285
   -3.003747       37.40095
   -2.588249       37.43735
   -2.172287       37.47203
   -1.755882       37.50500
   -1.339056       37.53627
  -0.9218298       37.56580
  -0.5042273       37.59361
  -8.6269222E-02   37.61969
   0.3320211       37.64405
   0.7506217       37.66668
    1.169510       37.68758
    1.588663       37.70674
    2.008058       37.72416
    2.427672       37.73985
    2.847483       37.75379
    3.267467       37.76601
    3.687602       37.77647
    4.107864       37.78519
    4.528231       37.79217
    4.948678       37.79741
    5.369184       37.80090
    5.789724       37.80265
    6.210276       37.80265
    6.630816       37.80090
    7.051322       37.79741
    7.471769       37.79217
    7.892136       37.78519
    8.312398       37.77647
    8.732533       37.76601
    9.152517       37.75379
    9.572329       37.73985
    9.991942       37.72416
    10.41134       37.70674
    10.83049       37.68758
    11.24938       37.66668
    11.66798       37.64405
    12.08627       37.61969
    12.50423       37.59361
    12.92183       37.56580
    13.33906       37.53627
    13.75588       37.50500
    14.17229       37.47203
    14.58825       37.43735
    15.00375       37.40095
    15.41876       37.36285
    15.83326       37.32303
    16.24723       37.28153
    16.66066       37.23832
    17.07351       37.19342
    17.48577       37.14684
    17.89742       37.09856
    18.30844       37.04862
