STATIONS_ID;MESS_DATUM;QN_8;  FF;  DD;eor
       3379;2019020200;    3;   2.1; 230;eor
       3379;2019020201;    3;   1.9; 200;eor
       3379;2019020202;    3;   1.2; 110;eor
       3379;2019020203;    3;   0.8; 140;eor
       3379;2019020204;    3;   0.9; 220;eor
       3379;2019020205;    3;   0.9; 140;eor
       3379;2019020206;    3;   1.7; 130;eor
       3379;2019020207;    3;   1.2; 160;eor
       3379;2019020208;    3;   1.5; 180;eor
       3379;2019020209;    3;   1.6; 190;eor
       3379;2019020210;    3;   3.2; 210;eor
       3379;2019020211;    3;   2.0; 220;eor
       3379;2019020212;    3;   2.4; 230;eor
       3379;2019020213;    3;   1.9; 220;eor
       3379;2019020214;    3;   1.9; 210;eor
       3379;2019020215;    3;   0.6; 220;eor
       3379;2019020216;    3;   1.7;  10;eor
       3379;2019020217;    3;   2.1;  50;eor
       3379;2019020218;    3;   2.0;  60;eor
       3379;2019020219;    3;   2.6;  50;eor
       3379;2019020220;    3;   2.5;  20;eor
       3379;2019020221;    3;   2.5;  50;eor
       3379;2019020222;    3;   2.5;  40;eor
       3379;2019020223;    3;   1.8;  40;eor
       3379;2019020300;    3;   2.9; 340;eor
       3379;2019020301;    3;   2.3; 360;eor
       3379;2019020302;    3;   3.2; 340;eor
       3379;2019020303;    3;   2.1; 310;eor
       3379;2019020304;    3;   3.0; 320;eor
       3379;2019020305;    3;   3.1; 310;eor
       3379;2019020306;    3;   2.8; 310;eor
       3379;2019020307;    3;   3.2; 300;eor
       3379;2019020308;    3;   3.0; 310;eor
       3379;2019020309;    3;   2.9; 310;eor
       3379;2019020310;    3;   3.1; 320;eor
       3379;2019020311;    3;   2.3; 320;eor
       3379;2019020312;    3;   3.8; 310;eor
       3379;2019020313;    3;   3.7; 330;eor
       3379;2019020314;    3;   4.3; 290;eor
       3379;2019020315;    3;   3.8; 300;eor
       3379;2019020316;    3;   4.7; 300;eor
       3379;2019020317;    3;   4.0; 310;eor
       3379;2019020318;    3;   3.3; 290;eor
       3379;2019020319;    3;   2.8; 290;eor
       3379;2019020320;    3;   2.2; 270;eor
       3379;2019020321;    3;   2.8; 280;eor
       3379;2019020322;    3;   3.3; 290;eor
       3379;2019020323;    3;   2.3; 290;eor
       3379;2019020400;    3;   2.0; 280;eor
       3379;2019020401;    3;   2.2; 280;eor
       3379;2019020402;    3;   1.4; 280;eor
       3379;2019020403;    3;   1.3; 240;eor
       3379;2019020404;    3;   1.2; 230;eor
       3379;2019020405;    3;   1.2; 230;eor
       3379;2019020406;    3;   1.1; 240;eor
       3379;2019020407;    3;   1.0; 230;eor
       3379;2019020408;    3;   1.3; 200;eor
       3379;2019020409;    3;   1.3; 130;eor
       3379;2019020410;    3;   0.9;  90;eor
       3379;2019020411;    3;   1.7;  80;eor
       3379;2019020412;    3;   2.3;  90;eor
       3379;2019020413;    3;   2.9;  60;eor
       3379;2019020414;    3;   3.9;  90;eor
       3379;2019020415;    3;   3.4;  90;eor
       3379;2019020416;    3;   2.4; 110;eor
       3379;2019020417;    3;   2.1; 100;eor
       3379;2019020418;    3;   2.1;  90;eor
       3379;2019020419;    3;   1.5;  70;eor
       3379;2019020420;    3;   1.8; 120;eor
       3379;2019020421;    3;   2.8; 140;eor
       3379;2019020422;    3;   1.7; 190;eor
       3379;2019020423;    3;   1.7; 190;eor
       3379;2019020500;    3;   1.9; 220;eor
       3379;2019020501;    3;   1.3; 210;eor
       3379;2019020502;    3;   2.4; 260;eor
       3379;2019020503;    3;   1.2; 280;eor
       3379;2019020504;    3;   1.3; 270;eor
       3379;2019020505;    3;   1.7; 200;eor
       3379;2019020506;    3;   1.1; 210;eor
       3379;2019020507;    3;   0.8; 190;eor
       3379;2019020508;    3;   1.5; 310;eor
       3379;2019020509;    3;   0.5; 280;eor
       3379;2019020510;    3;   1.6; 280;eor
       3379;2019020511;    3;   1.3; 290;eor
       3379;2019020512;    3;   1.1; 240;eor
       3379;2019020513;    3;   2.9;  10;eor
       3379;2019020514;    3;   3.2;  10;eor
       3379;2019020515;    3;   2.0;  10;eor
       3379;2019020516;    3;   1.1; 340;eor
       3379;2019020517;    3;   1.3; 340;eor
       3379;2019020518;    3;   1.2;  10;eor
       3379;2019020519;    3;   1.4; 340;eor
       3379;2019020520;    3;   1.5; 350;eor
       3379;2019020521;    3;   1.6;  40;eor
       3379;2019020522;    3;   1.6;  80;eor
       3379;2019020523;    3;   1.9; 150;eor
       3379;2019020600;    3;   1.3; 120;eor
       3379;2019020601;    3;   1.0;  80;eor
       3379;2019020602;    3;   0.8; 140;eor
       3379;2019020603;    3;   1.5; 100;eor
       3379;2019020604;    3;   1.5;  60;eor
       3379;2019020605;    3;   1.4;  90;eor
       3379;2019020606;    3;   1.5; 120;eor
       3379;2019020607;    3;   2.0; 180;eor
       3379;2019020608;    3;   1.2; 130;eor
       3379;2019020609;    3;   1.6;  60;eor
       3379;2019020610;    3;   1.3;  50;eor
       3379;2019020611;    3;   2.0;  70;eor
       3379;2019020612;    3;   2.1;  70;eor
       3379;2019020613;    3;   2.1;  70;eor
       3379;2019020614;    3;   2.1;  60;eor
       3379;2019020615;    3;   2.3;  70;eor
       3379;2019020616;    3;   2.2;  80;eor
       3379;2019020617;    3;   1.7;  60;eor
       3379;2019020618;    3;   1.7;  80;eor
       3379;2019020619;    3;   1.7;  80;eor
       3379;2019020620;    3;   1.5;  80;eor
       3379;2019020621;    3;   1.4;  50;eor
       3379;2019020622;    3;   1.2; 110;eor
       3379;2019020623;    3;   1.6;  40;eor
       3379;2019020700;    3;   1.2;  40;eor
       3379;2019020701;    3;   1.0; 290;eor
       3379;2019020702;    3;   1.8; 260;eor
       3379;2019020703;    3;   1.4; 230;eor
       3379;2019020704;    3;   1.1; 260;eor
       3379;2019020705;    3;   1.2; 160;eor
       3379;2019020706;    3;   0.9; 220;eor
       3379;2019020707;    3;   1.0; 290;eor
       3379;2019020708;    3;   0.9; 260;eor
       3379;2019020709;    3;   0.9;  20;eor
       3379;2019020710;    3;   1.0;  60;eor
       3379;2019020711;    3;   0.9;  50;eor
       3379;2019020712;    3;   1.5;  80;eor
       3379;2019020713;    3;   1.0;  20;eor
       3379;2019020714;    3;   0.9;  80;eor
       3379;2019020715;    3;   0.7;  90;eor
       3379;2019020716;    3;   2.8; 200;eor
       3379;2019020717;    3;   4.4; 260;eor
       3379;2019020718;    3;   4.8; 260;eor
       3379;2019020719;    3;   2.8; 240;eor
       3379;2019020720;    3;   2.3; 250;eor
       3379;2019020721;    3;   2.3; 260;eor
       3379;2019020722;    3;   3.1; 260;eor
       3379;2019020723;    3;   4.0; 260;eor
       3379;2019020800;    3;   3.6; 240;eor
       3379;2019020801;    3;   3.8; 240;eor
       3379;2019020802;    3;   3.8; 240;eor
       3379;2019020803;    3;   3.2; 230;eor
       3379;2019020804;    3;   2.7; 240;eor
       3379;2019020805;    3;   2.9; 230;eor
       3379;2019020806;    3;   2.9; 210;eor
       3379;2019020807;    3;   2.5; 210;eor
       3379;2019020808;    3;   2.1; 210;eor
       3379;2019020809;    3;   2.3; 220;eor
       3379;2019020810;    3;   3.4; 240;eor
       3379;2019020811;    3;   3.7; 210;eor
       3379;2019020812;    3;   2.3; 230;eor
       3379;2019020813;    3;   2.4; 230;eor
       3379;2019020814;    3;   2.2; 260;eor
       3379;2019020815;    3;   2.3; 170;eor
       3379;2019020816;    3;   2.5; 140;eor
       3379;2019020817;    3;   2.2; 120;eor
       3379;2019020818;    3;   2.4; 130;eor
       3379;2019020819;    3;   2.9; 130;eor
       3379;2019020820;    3;   3.6; 140;eor
       3379;2019020821;    3;   1.8; 170;eor
       3379;2019020822;    3;   1.1; 230;eor
       3379;2019020823;    3;   1.5; 160;eor
       3379;2019020900;    3;   1.6; 180;eor
       3379;2019020901;    3;   1.8; 200;eor
       3379;2019020902;    3;   1.6; 190;eor
       3379;2019020903;    3;   2.3; 190;eor
       3379;2019020904;    3;   4.0; 180;eor
       3379;2019020905;    3;   3.4; 180;eor
       3379;2019020906;    3;   2.3; 230;eor
       3379;2019020907;    3;   6.2; 260;eor
       3379;2019020908;    3;   6.6; 250;eor
       3379;2019020909;    3;   6.2; 240;eor
       3379;2019020910;    3;   6.1; 240;eor
       3379;2019020911;    3;   6.7; 250;eor
       3379;2019020912;    3;   7.3; 250;eor
       3379;2019020913;    3;   6.4; 240;eor
       3379;2019020914;    3;   6.0; 240;eor
       3379;2019020915;    3;   5.3; 230;eor
       3379;2019020916;    3;   4.6; 240;eor
       3379;2019020917;    3;   5.1; 240;eor
       3379;2019020918;    3;   4.2; 230;eor
       3379;2019020919;    3;   5.0; 240;eor
       3379;2019020920;    3;   3.9; 230;eor
       3379;2019020921;    3;   4.2; 240;eor
       3379;2019020922;    3;   4.7; 240;eor
       3379;2019020923;    3;   2.6; 230;eor
       3379;2019021000;    3;   2.5; 180;eor
       3379;2019021001;    3;   2.3; 170;eor
       3379;2019021002;    3;   2.5; 170;eor
       3379;2019021003;    3;   2.7; 170;eor
       3379;2019021004;    3;   2.0; 170;eor
       3379;2019021005;    3;   2.5; 170;eor
       3379;2019021006;    3;   2.1; 170;eor
       3379;2019021007;    3;   2.4; 150;eor
       3379;2019021008;    3;   3.0; 150;eor
       3379;2019021009;    3;   2.1; 150;eor
       3379;2019021010;    3;   3.8; 150;eor
       3379;2019021011;    3;   2.2; 140;eor
       3379;2019021012;    3;   3.7; 190;eor
       3379;2019021013;    3;   4.3; 200;eor
       3379;2019021014;    3;   3.7; 200;eor
       3379;2019021015;    3;   3.4; 200;eor
       3379;2019021016;    3;   2.3; 300;eor
       3379;2019021017;    3;   5.1; 290;eor
       3379;2019021018;    3;   5.8; 290;eor
       3379;2019021019;    3;  10.7; 270;eor
       3379;2019021020;    3;   7.7; 250;eor
       3379;2019021021;    3;   8.4; 250;eor
       3379;2019021022;    3;   6.9; 250;eor
       3379;2019021023;    3;  12.2; 260;eor
       3379;2019021100;    3;   9.7; 260;eor
       3379;2019021101;    3;   8.7; 250;eor
       3379;2019021102;    3;  10.1; 260;eor
       3379;2019021103;    3;   8.5; 260;eor
       3379;2019021104;    3;   6.6; 260;eor
       3379;2019021105;    3;   6.6; 260;eor
       3379;2019021106;    3;   7.5; 260;eor
       3379;2019021107;    3;   5.4; 260;eor
       3379;2019021108;    3;   5.2; 270;eor
       3379;2019021109;    3;   6.2; 290;eor
       3379;2019021110;    3;   3.9; 270;eor
       3379;2019021111;    3;   5.5; 280;eor
       3379;2019021112;    3;   5.4; 280;eor
       3379;2019021113;    3;   6.5; 270;eor
       3379;2019021114;    3;   5.3; 250;eor
       3379;2019021115;    3;   4.3; 260;eor
       3379;2019021116;    3;   4.2; 260;eor
       3379;2019021117;    3;   4.9; 240;eor
       3379;2019021118;    3;   4.8; 260;eor
       3379;2019021119;    3;   3.5; 250;eor
       3379;2019021120;    3;   5.3; 260;eor
       3379;2019021121;    3;   4.9; 260;eor
       3379;2019021122;    3;   7.2; 320;eor
       3379;2019021123;    3;   3.9; 260;eor
       3379;2019021200;    3;   3.7; 280;eor
       3379;2019021201;    3;   3.5; 270;eor
       3379;2019021202;    3;   3.1; 280;eor
       3379;2019021203;    3;   4.2; 270;eor
       3379;2019021204;    3;   4.3; 280;eor
       3379;2019021205;    3;   5.0; 280;eor
       3379;2019021206;    3;   5.0; 290;eor
       3379;2019021207;    3;   4.7; 280;eor
       3379;2019021208;    3;   5.0; 300;eor
       3379;2019021209;    3;   3.7; 270;eor
       3379;2019021210;    3;   5.5; 300;eor
       3379;2019021211;    3;   5.9; 300;eor
       3379;2019021212;    3;   6.1; 300;eor
       3379;2019021213;    3;   4.9; 300;eor
       3379;2019021214;    3;   4.4; 310;eor
       3379;2019021215;    3;   4.0; 310;eor
       3379;2019021216;    3;   3.3; 290;eor
       3379;2019021217;    3;   2.8; 290;eor
       3379;2019021218;    3;   3.3; 260;eor
       3379;2019021219;    3;   1.6; 250;eor
       3379;2019021220;    3;   2.0; 240;eor
       3379;2019021221;    3;   1.8; 240;eor
       3379;2019021222;    3;   1.6; 220;eor
       3379;2019021223;    3;   2.2; 240;eor
       3379;2019021300;    3;   2.2; 230;eor
       3379;2019021301;    3;   2.2; 230;eor
       3379;2019021302;    3;   2.0; 240;eor
       3379;2019021303;    3;   1.8; 210;eor
       3379;2019021304;    3;   1.4; 230;eor
       3379;2019021305;    3;   1.7; 220;eor
       3379;2019021306;    3;   2.1; 200;eor
       3379;2019021307;    3;   2.7; 210;eor
       3379;2019021308;    3;   1.6; 210;eor
       3379;2019021309;    3;   1.7; 230;eor
       3379;2019021310;    3;   0.7; 260;eor
       3379;2019021311;    3;   0.9;  20;eor
       3379;2019021312;    3;   2.4;  80;eor
       3379;2019021313;    3;   2.4; 130;eor
       3379;2019021314;    3;   2.0; 130;eor
       3379;2019021315;    3;   1.1; 100;eor
       3379;2019021316;    3;   1.0;  70;eor
       3379;2019021317;    3;   2.1; 120;eor
       3379;2019021318;    3;   1.9; 130;eor
       3379;2019021319;    3;   2.9; 140;eor
       3379;2019021320;    3;   1.4; 130;eor
       3379;2019021321;    3;   2.5; 140;eor
       3379;2019021322;    3;   0.9; 180;eor
       3379;2019021323;    3;   1.4; 190;eor
       3379;2019021400;    3;   0.6; 110;eor
       3379;2019021401;    3;   0.9; 230;eor
       3379;2019021402;    3;   1.6; 230;eor
       3379;2019021403;    3;   0.7; 220;eor
       3379;2019021404;    3;   0.8; 360;eor
       3379;2019021405;    3;   1.0; 130;eor
       3379;2019021406;    3;   0.5;  50;eor
       3379;2019021407;    3;   1.1;  30;eor
       3379;2019021408;    3;   1.4; 260;eor
       3379;2019021409;    3;   0.9; 300;eor
       3379;2019021410;    3;   1.4; 260;eor
       3379;2019021411;    3;   1.1; 250;eor
       3379;2019021412;    3;   2.1; 280;eor
       3379;2019021413;    3;   1.8; 350;eor
       3379;2019021414;    3;   1.5;  30;eor
       3379;2019021415;    3;   1.2;  30;eor
       3379;2019021416;    3;   2.2;  20;eor
       3379;2019021417;    3;   1.8;  70;eor
       3379;2019021418;    3;   2.1; 100;eor
       3379;2019021419;    3;   1.5; 140;eor
       3379;2019021420;    3;   1.6; 110;eor
       3379;2019021421;    3;   1.8; 130;eor
       3379;2019021422;    3;   1.0; 160;eor
       3379;2019021423;    3;   1.1; 140;eor
       3379;2019021500;    3;   1.3; 190;eor
       3379;2019021501;    3;   0.8; 100;eor
       3379;2019021502;    3;   0.9; 130;eor
       3379;2019021503;    3;   1.4; 110;eor
       3379;2019021504;    3;   1.4; 120;eor
       3379;2019021505;    3;   1.6; 130;eor
       3379;2019021506;    3;   1.5; 150;eor
       3379;2019021507;    3;   1.7; 130;eor
       3379;2019021508;    3;   1.9; 130;eor
       3379;2019021509;    3;   1.3; 100;eor
       3379;2019021510;    3;   2.2;  80;eor
       3379;2019021511;    3;   2.5;  80;eor
       3379;2019021512;    3;   2.9;  80;eor
       3379;2019021513;    3;   2.4;  80;eor
       3379;2019021514;    3;   3.4;  80;eor
       3379;2019021515;    3;   3.0;  90;eor
       3379;2019021516;    3;   3.2;  80;eor
       3379;2019021517;    3;   2.7; 100;eor
       3379;2019021518;    3;   1.8; 110;eor
       3379;2019021519;    3;   1.8;  90;eor
       3379;2019021520;    3;   2.0; 100;eor
       3379;2019021521;    3;   2.0;  70;eor
       3379;2019021522;    3;   1.4; 100;eor
       3379;2019021523;    3;   1.7; 110;eor
       3379;2019021600;    3;   2.7; 140;eor
       3379;2019021601;    3;   2.8; 150;eor
       3379;2019021602;    3;   0.9; 230;eor
       3379;2019021603;    3;   0.6; 210;eor
       3379;2019021604;    3;   1.5; 250;eor
       3379;2019021605;    3;   1.0; 230;eor
       3379;2019021606;    3;   1.0; 220;eor
       3379;2019021607;    3;   1.6; 200;eor
       3379;2019021608;    3;   1.2; 190;eor
       3379;2019021609;    3;   0.7; 160;eor
       3379;2019021610;    3;   1.6; 130;eor
       3379;2019021611;    3;   1.0;  10;eor
       3379;2019021612;    3;   1.5; 240;eor
       3379;2019021613;    3;   3.0; 280;eor
       3379;2019021614;    3;   1.8; 280;eor
       3379;2019021615;    3;   2.5; 300;eor
       3379;2019021616;    3;   2.3;  80;eor
       3379;2019021617;    3;   1.8;  90;eor
       3379;2019021618;    3;   1.6; 100;eor
       3379;2019021619;    3;   1.2; 190;eor
       3379;2019021620;    3;   1.8; 200;eor
       3379;2019021621;    3;   2.0; 200;eor
       3379;2019021622;    3;   2.3; 180;eor
       3379;2019021623;    3;   1.5; 190;eor
       3379;2019021700;    3;   1.1; 280;eor
       3379;2019021701;    3;   1.0; 240;eor
       3379;2019021702;    3;   1.3; 260;eor
       3379;2019021703;    3;   2.1; 230;eor
       3379;2019021704;    3;   1.3; 170;eor
       3379;2019021705;    3;   0.4; 250;eor
       3379;2019021706;    3;   1.7; 200;eor
       3379;2019021707;    3;   1.6; 210;eor
       3379;2019021708;    3;   1.6; 160;eor
       3379;2019021709;    3;   1.3; 180;eor
       3379;2019021710;    3;   2.4; 140;eor
       3379;2019021711;    3;   1.7; 190;eor
       3379;2019021712;    3;   1.8; 160;eor
       3379;2019021713;    3;   1.5; 120;eor
       3379;2019021714;    3;   1.6; 130;eor
       3379;2019021715;    3;   3.1;  80;eor
       3379;2019021716;    3;   1.9; 100;eor
       3379;2019021717;    3;   2.1; 120;eor
       3379;2019021718;    3;   1.8; 140;eor
       3379;2019021719;    3;   1.9; 160;eor
       3379;2019021720;    3;   2.4; 160;eor
       3379;2019021721;    3;   2.1; 170;eor
       3379;2019021722;    3;   2.0; 190;eor
       3379;2019021723;    3;   1.4; 200;eor
       3379;2019021800;    3;   1.1; 160;eor
       3379;2019021801;    3;   1.5; 160;eor
       3379;2019021802;    3;   0.8; 170;eor
       3379;2019021803;    3;   0.3; 240;eor
       3379;2019021804;    3;   0.7; 290;eor
       3379;2019021805;    3;   1.2; 160;eor
       3379;2019021806;    3;   1.4; 220;eor
       3379;2019021807;    3;   1.0; 180;eor
       3379;2019021808;    3;   1.2; 190;eor
       3379;2019021809;    3;   1.4; 200;eor
       3379;2019021810;    3;   1.4; 300;eor
       3379;2019021811;    3;   1.3; 310;eor
       3379;2019021812;    3;   1.0; 140;eor
       3379;2019021813;    3;   2.4;  60;eor
       3379;2019021814;    3;   1.9;  80;eor
       3379;2019021815;    3;   1.9;  80;eor
       3379;2019021816;    3;   2.7;  70;eor
       3379;2019021817;    3;   1.4;  60;eor
       3379;2019021818;    3;   1.8; 100;eor
       3379;2019021819;    3;   1.0; 100;eor
       3379;2019021820;    3;   1.1; 190;eor
       3379;2019021821;    3;   1.3; 240;eor
       3379;2019021822;    3;   1.5; 250;eor
       3379;2019021823;    3;   2.2; 230;eor
       3379;2019021900;    3;   2.4; 220;eor
       3379;2019021901;    3;   1.8; 220;eor
       3379;2019021902;    3;   2.1; 210;eor
       3379;2019021903;    3;   2.8; 240;eor
       3379;2019021904;    3;   2.3; 230;eor
       3379;2019021905;    3;   2.3; 230;eor
       3379;2019021906;    3;   1.4; 220;eor
       3379;2019021907;    3;   1.4; 220;eor
       3379;2019021908;    3;   1.9; 220;eor
       3379;2019021909;    3;   2.8; 240;eor
       3379;2019021910;    3;   5.2; 250;eor
       3379;2019021911;    3;   5.2; 270;eor
       3379;2019021912;    3;   4.7; 290;eor
       3379;2019021913;    3;   3.2; 260;eor
       3379;2019021914;    3;   4.8; 270;eor
       3379;2019021915;    3;   3.4; 270;eor
       3379;2019021916;    3;   3.0; 260;eor
       3379;2019021917;    3;   2.4; 290;eor
       3379;2019021918;    3;   2.7; 260;eor
       3379;2019021919;    3;   2.5; 310;eor
       3379;2019021920;    3;   1.5; 320;eor
       3379;2019021921;    3;   1.2; 300;eor
       3379;2019021922;    3;   0.7; 310;eor
       3379;2019021923;    3;   0.1; 350;eor
       3379;2019022000;    3;   0.8;  10;eor
       3379;2019022001;    3;   1.2;  20;eor
       3379;2019022002;    3;   1.2;  20;eor
       3379;2019022003;    3;   1.5; 360;eor
       3379;2019022004;    3;   1.1;  10;eor
       3379;2019022005;    3;   0.7; 250;eor
       3379;2019022006;    3;   0.6;  20;eor
       3379;2019022007;    3;   1.6; 240;eor
       3379;2019022008;    3;   2.4; 210;eor
       3379;2019022009;    3;   1.9; 240;eor
       3379;2019022010;    3;   0.7; 330;eor
       3379;2019022011;    3;   1.4; 240;eor
       3379;2019022012;    3;   2.6; 300;eor
       3379;2019022013;    3;   2.5; 300;eor
       3379;2019022014;    3;   2.1; 310;eor
       3379;2019022015;    3;   2.4; 320;eor
       3379;2019022016;    3;   1.4; 320;eor
       3379;2019022017;    3;   1.1;  20;eor
       3379;2019022018;    3;   0.7;  10;eor
       3379;2019022019;    3;   0.7;  90;eor
       3379;2019022020;    3;   0.8; 100;eor
       3379;2019022021;    3;   1.3; 200;eor
       3379;2019022022;    3;   1.8; 210;eor
       3379;2019022023;    3;   2.0; 210;eor
       3379;2019022100;    3;   1.7; 200;eor
       3379;2019022101;    3;   1.3; 230;eor
       3379;2019022102;    3;   1.4; 240;eor
       3379;2019022103;    3;   1.4; 230;eor
       3379;2019022104;    3;   2.3; 210;eor
       3379;2019022105;    3;   2.0; 210;eor
       3379;2019022106;    3;   2.3; 200;eor
       3379;2019022107;    3;   1.9; 220;eor
       3379;2019022108;    3;   2.4; 240;eor
       3379;2019022109;    3;   3.0; 240;eor
       3379;2019022110;    3;   2.8; 290;eor
       3379;2019022111;    3;   2.9; 310;eor
       3379;2019022112;    3;   3.3; 300;eor
       3379;2019022113;    3;   2.9; 300;eor
       3379;2019022114;    3;   3.3; 250;eor
       3379;2019022115;    3;   3.5; 240;eor
       3379;2019022116;    3;   2.8; 250;eor
       3379;2019022117;    3;   2.2; 290;eor
       3379;2019022118;    3;   1.6; 310;eor
       3379;2019022119;    3;   1.9; 350;eor
       3379;2019022120;    3;   1.7; 320;eor
       3379;2019022121;    3;   1.7; 260;eor
       3379;2019022122;    3;   2.0; 260;eor
       3379;2019022123;    3;   2.8; 260;eor
       3379;2019022200;    3;   2.0; 270;eor
       3379;2019022201;    3;   4.0; 290;eor
       3379;2019022202;    3;   3.0; 280;eor
       3379;2019022203;    3;   3.9; 260;eor
       3379;2019022204;    3;   3.4; 250;eor
       3379;2019022205;    3;   2.8; 260;eor
       3379;2019022206;    3;   3.8; 290;eor
       3379;2019022207;    3;   4.0; 300;eor
       3379;2019022208;    3;   3.8; 310;eor
       3379;2019022209;    3;   4.0; 310;eor
       3379;2019022210;    3;   2.8; 320;eor
       3379;2019022211;    3;   2.8; 330;eor
       3379;2019022212;    3;   3.0; 320;eor
       3379;2019022213;    3;   2.3; 330;eor
       3379;2019022214;    3;   2.9; 320;eor
       3379;2019022215;    3;   3.3; 340;eor
       3379;2019022216;    3;   3.8; 340;eor
       3379;2019022217;    3;   2.4; 360;eor
       3379;2019022218;    3;   2.0; 350;eor
       3379;2019022219;    3;   3.0;  10;eor
       3379;2019022220;    3;   2.2;  70;eor
       3379;2019022221;    3;   3.4;  70;eor
       3379;2019022222;    3;   3.9;  70;eor
       3379;2019022223;    3;   3.0;  70;eor
       3379;2019022300;    3;   3.0;  80;eor
       3379;2019022301;    3;   3.0;  80;eor
       3379;2019022302;    3;   3.4;  80;eor
       3379;2019022303;    3;   3.0;  90;eor
       3379;2019022304;    3;   3.2;  90;eor
       3379;2019022305;    3;   2.8; 100;eor
       3379;2019022306;    3;   3.5; 100;eor
       3379;2019022307;    3;   4.0; 100;eor
       3379;2019022308;    3;   3.9; 100;eor
       3379;2019022309;    3;   5.2;  90;eor
       3379;2019022310;    3;   4.9;  80;eor
       3379;2019022311;    3;   5.4;  90;eor
       3379;2019022312;    3;   5.3;  90;eor
       3379;2019022313;    3;   5.1;  80;eor
       3379;2019022314;    3;   4.1;  80;eor
       3379;2019022315;    3;   5.1;  90;eor
       3379;2019022316;    3;   3.8;  80;eor
       3379;2019022317;    3;   3.3;  80;eor
       3379;2019022318;    3;   3.7;  80;eor
       3379;2019022319;    3;   3.5;  90;eor
       3379;2019022320;    3;   3.4; 100;eor
       3379;2019022321;    3;   3.0; 100;eor
       3379;2019022322;    3;   2.5;  90;eor
       3379;2019022323;    3;   2.5; 100;eor
       3379;2019022400;    3;   2.6; 110;eor
       3379;2019022401;    3;   2.7; 100;eor
       3379;2019022402;    3;   2.9; 100;eor
       3379;2019022403;    3;   2.8; 100;eor
       3379;2019022404;    3;   2.9; 100;eor
       3379;2019022405;    3;   2.4; 100;eor
       3379;2019022406;    3;   2.4;  90;eor
       3379;2019022407;    3;   2.3; 110;eor
       3379;2019022408;    3;   2.7;  70;eor
       3379;2019022409;    3;   1.8; 180;eor
       3379;2019022410;    3;   1.8;  30;eor
       3379;2019022411;    3;   2.9;  40;eor
       3379;2019022412;    3;   2.6;  60;eor
       3379;2019022413;    3;   2.7;  60;eor
       3379;2019022414;    3;   3.6;  90;eor
       3379;2019022415;    3;   2.9;  80;eor
       3379;2019022416;    3;   2.4;  70;eor
       3379;2019022417;    3;   2.1;  50;eor
       3379;2019022418;    3;   1.9;  80;eor
       3379;2019022419;    3;   2.3;  90;eor
       3379;2019022420;    3;   2.2;  90;eor
       3379;2019022421;    3;   2.7; 100;eor
       3379;2019022422;    3;   1.7; 120;eor
       3379;2019022423;    3;   1.6; 120;eor
       3379;2019022500;    3;   1.2; 110;eor
       3379;2019022501;    3;   0.3; 100;eor
       3379;2019022502;    3;   1.9;  80;eor
       3379;2019022503;    3;   1.4;  90;eor
       3379;2019022504;    3;   1.3; 100;eor
       3379;2019022505;    3;   1.6;  80;eor
       3379;2019022506;    3;   1.4;  90;eor
       3379;2019022507;    3;   1.4; 110;eor
       3379;2019022508;    3;   1.6; 100;eor
       3379;2019022509;    3;   1.0; 100;eor
       3379;2019022510;    3;   2.4;  70;eor
       3379;2019022511;    3;   4.0; 100;eor
       3379;2019022512;    3;   2.1;  70;eor
       3379;2019022513;    3;   3.2;  80;eor
       3379;2019022514;    3;   2.9;  60;eor
       3379;2019022515;    3;   2.9;  80;eor
       3379;2019022516;    3;   2.3;  60;eor
       3379;2019022517;    3;   2.4;  70;eor
       3379;2019022518;    3;   1.9;  60;eor
       3379;2019022519;    3;   1.2;  90;eor
       3379;2019022520;    3;   1.8; 100;eor
       3379;2019022521;    3;   1.2; 120;eor
       3379;2019022522;    3;   1.8; 170;eor
       3379;2019022523;    3;   1.8; 180;eor
       3379;2019022600;    3;   0.9; 300;eor
       3379;2019022601;    3;   1.4; 230;eor
       3379;2019022602;    3;   0.8; 210;eor
       3379;2019022603;    3;   0.6; 210;eor
       3379;2019022604;    3;   0.7; 240;eor
       3379;2019022605;    3;   1.0; 230;eor
       3379;2019022606;    3;   0.9; 270;eor
       3379;2019022607;    3;   1.0; 310;eor
       3379;2019022608;    3;   0.9; 260;eor
       3379;2019022609;    3;   0.4;  10;eor
       3379;2019022610;    3;   1.4; 260;eor
       3379;2019022611;    3;   1.3;  10;eor
       3379;2019022612;    3;   2.0; 360;eor
       3379;2019022613;    3;   1.9; 360;eor
       3379;2019022614;    3;   2.9;  10;eor
       3379;2019022615;    3;   2.1;  10;eor
       3379;2019022616;    3;   1.9; 350;eor
       3379;2019022617;    3;   2.5; 290;eor
       3379;2019022618;    3;   1.3; 260;eor
       3379;2019022619;    3;   1.5; 260;eor
       3379;2019022620;    3;   1.4; 240;eor
       3379;2019022621;    3;   2.3; 240;eor
       3379;2019022622;    3;   1.6; 230;eor
       3379;2019022623;    3;   1.0; 230;eor
       3379;2019022700;    3;   1.9; 230;eor
       3379;2019022701;    3;   2.3; 250;eor
       3379;2019022702;    3;   2.2; 230;eor
       3379;2019022703;    3;   1.8; 210;eor
       3379;2019022704;    3;   1.6; 260;eor
       3379;2019022705;    3;   1.8; 230;eor
       3379;2019022706;    3;   0.9; 200;eor
